Nome,Partido,UF,Tipo_de_Despesa,Valor
TADEU ALENCAR,PSB,PE,EMISSÃO BILHETE AÉREO,"R$  48940,79"
TADEU ALENCAR,PSB,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  41135,18"
TADEU ALENCAR,PSB,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  35000
TADEU ALENCAR,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18618,13"
TADEU ALENCAR,PSB,PE,PASSAGENS AÉREAS,"R$  12190,25"
TADEU ALENCAR,PSB,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  7739,16"
TADEU ALENCAR,PSB,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  7000
TADEU ALENCAR,PSB,PE,TELEFONIA,"R$  4184,43"
TADEU ALENCAR,PSB,PE,ASSINATURA DE PUBLICAÇÕES,"R$  4065,49"
TADEU ALENCAR,PSB,PE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1592,68"
TADEU ALENCAR,PSB,PE,SERVIÇOS POSTAIS,"R$  1567,96"
TADEU ALENCAR,PSB,PE,Total,"R$  248034,07"
VAIDON OLIVEIRA,PROS,CE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  75000
VAIDON OLIVEIRA,PROS,CE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  59600
VAIDON OLIVEIRA,PROS,CE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  45000
VAIDON OLIVEIRA,PROS,CE,EMISSÃO BILHETE AÉREO,"R$  32619,84"
VAIDON OLIVEIRA,PROS,CE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  22711,8"
VAIDON OLIVEIRA,PROS,CE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  9419,43"
VAIDON OLIVEIRA,PROS,CE,TELEFONIA,"R$  2269,71"
VAIDON OLIVEIRA,PROS,CE,Total,"R$  246620,78"
DANIEL ALMEIDA,PCdoB,BA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  89015
DANIEL ALMEIDA,PCdoB,BA,EMISSÃO BILHETE AÉREO,"R$  61968,69"
DANIEL ALMEIDA,PCdoB,BA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  27642,25"
DANIEL ALMEIDA,PCdoB,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  27431,05"
DANIEL ALMEIDA,PCdoB,BA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  25500
DANIEL ALMEIDA,PCdoB,BA,TELEFONIA,"R$  7943,31"
DANIEL ALMEIDA,PCdoB,BA,SERVIÇOS POSTAIS,"R$  3805,16"
DANIEL ALMEIDA,PCdoB,BA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2413,25"
DANIEL ALMEIDA,PCdoB,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  452,85"
DANIEL ALMEIDA,PCdoB,BA,Total,"R$  246171,56"
AIRTON FALEIRO,PT,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  127220
AIRTON FALEIRO,PT,PA,EMISSÃO BILHETE AÉREO,"R$  48407,6"
AIRTON FALEIRO,PT,PA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  29000
AIRTON FALEIRO,PT,PA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  13622,71"
AIRTON FALEIRO,PT,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  11300
AIRTON FALEIRO,PT,PA,TELEFONIA,"R$  6818,95"
AIRTON FALEIRO,PT,PA,PASSAGENS AÉREAS,"R$  3925,74"
AIRTON FALEIRO,PT,PA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3461,25"
AIRTON FALEIRO,PT,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  720,42"
AIRTON FALEIRO,PT,PA,SERVIÇOS POSTAIS,"R$  587,8"
AIRTON FALEIRO,PT,PA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  496,56"
AIRTON FALEIRO,PT,PA,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS",R$  320
AIRTON FALEIRO,PT,PA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  279,7"
AIRTON FALEIRO,PT,PA,Total,"R$  246160,73"
TONINHO WANDSCHEER,PROS,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  86000
TONINHO WANDSCHEER,PROS,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  40993,93"
TONINHO WANDSCHEER,PROS,PR,EMISSÃO BILHETE AÉREO,"R$  37845,87"
TONINHO WANDSCHEER,PROS,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  29700
TONINHO WANDSCHEER,PROS,PR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  21200
TONINHO WANDSCHEER,PROS,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  15168,35"
TONINHO WANDSCHEER,PROS,PR,TELEFONIA,"R$  5575,79"
TONINHO WANDSCHEER,PROS,PR,PASSAGENS AÉREAS,"R$  2665,45"
TONINHO WANDSCHEER,PROS,PR,SERVIÇOS POSTAIS,"R$  2013,12"
TONINHO WANDSCHEER,PROS,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1994,2"
TONINHO WANDSCHEER,PROS,PR,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  1553,05"
TONINHO WANDSCHEER,PROS,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  709,2"
TONINHO WANDSCHEER,PROS,PR,Total,"R$  245418,96"
ENIO VERRI,PT,PR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  84540
ENIO VERRI,PT,PR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  66000
ENIO VERRI,PT,PR,EMISSÃO BILHETE AÉREO,"R$  42848,43"
ENIO VERRI,PT,PR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26252,26"
ENIO VERRI,PT,PR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  13611,3"
ENIO VERRI,PT,PR,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4859,56"
ENIO VERRI,PT,PR,TELEFONIA,R$  3008
ENIO VERRI,PT,PR,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  1995,05"
ENIO VERRI,PT,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1866,5"
ENIO VERRI,PT,PR,SERVIÇOS POSTAIS,"R$  101,82"
ENIO VERRI,PT,PR,Total,"R$  245082,92"
JOÃO MARCELO SOUZA,MDB,MA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  74700
JOÃO MARCELO SOUZA,MDB,MA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  44000
JOÃO MARCELO SOUZA,MDB,MA,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  42000
JOÃO MARCELO SOUZA,MDB,MA,EMISSÃO BILHETE AÉREO,"R$  29842,67"
JOÃO MARCELO SOUZA,MDB,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  21000
JOÃO MARCELO SOUZA,MDB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16611,34"
JOÃO MARCELO SOUZA,MDB,MA,TELEFONIA,"R$  4221,3"
JOÃO MARCELO SOUZA,MDB,MA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3266,14"
JOÃO MARCELO SOUZA,MDB,MA,SERVIÇOS POSTAIS,"R$  2812,87"
JOÃO MARCELO SOUZA,MDB,MA,ASSINATURA DE PUBLICAÇÕES,"R$  2322,18"
JOÃO MARCELO SOUZA,MDB,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1928,04"
JOÃO MARCELO SOUZA,MDB,MA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  1880,4"
JOÃO MARCELO SOUZA,MDB,MA,Total,"R$  244584,94"
CELSO SABINO,PSDB,PA,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  100000
CELSO SABINO,PSDB,PA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  70000,25"
CELSO SABINO,PSDB,PA,EMISSÃO BILHETE AÉREO,"R$  32166,54"
CELSO SABINO,PSDB,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,R$  21950
CELSO SABINO,PSDB,PA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  8480,85"
CELSO SABINO,PSDB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  5288,91"
CELSO SABINO,PSDB,PA,PASSAGENS AÉREAS,"R$  4241,62"
CELSO SABINO,PSDB,PA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1959,65"
CELSO SABINO,PSDB,PA,TELEFONIA,"R$  162,39"
CELSO SABINO,PSDB,PA,Total,"R$  244250,21"
ROBERTO DE LUCENA,PODE,SP,EMISSÃO BILHETE AÉREO,"R$  71455,88"
ROBERTO DE LUCENA,PODE,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  60529,77"
ROBERTO DE LUCENA,PODE,SP,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  60400
ROBERTO DE LUCENA,PODE,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  18198,35"
ROBERTO DE LUCENA,PODE,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  16600
ROBERTO DE LUCENA,PODE,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  9188,1"
ROBERTO DE LUCENA,PODE,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2754,28"
ROBERTO DE LUCENA,PODE,SP,SERVIÇOS POSTAIS,"R$  1658,93"
ROBERTO DE LUCENA,PODE,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1265,23"
ROBERTO DE LUCENA,PODE,SP,PASSAGENS AÉREAS,"R$  1162,74"
ROBERTO DE LUCENA,PODE,SP,TELEFONIA,"R$  780,96"
ROBERTO DE LUCENA,PODE,SP,Total,"R$  243994,24"
CORONEL CHRISÓSTOMO,PSL,RO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  100563,65"
CORONEL CHRISÓSTOMO,PSL,RO,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  38534
CORONEL CHRISÓSTOMO,PSL,RO,EMISSÃO BILHETE AÉREO,"R$  34525,9"
CORONEL CHRISÓSTOMO,PSL,RO,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  31000
CORONEL CHRISÓSTOMO,PSL,RO,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  16748,56"
CORONEL CHRISÓSTOMO,PSL,RO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11017,1"
CORONEL CHRISÓSTOMO,PSL,RO,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  3832,77"
CORONEL CHRISÓSTOMO,PSL,RO,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  3800
CORONEL CHRISÓSTOMO,PSL,RO,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1893,6"
CORONEL CHRISÓSTOMO,PSL,RO,TELEFONIA,"R$  995,18"
CORONEL CHRISÓSTOMO,PSL,RO,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",R$  683
CORONEL CHRISÓSTOMO,PSL,RO,SERVIÇOS POSTAIS,"R$  339,24"
CORONEL CHRISÓSTOMO,PSL,RO,Total,R$  243933
AFONSO MOTTA,PDT,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  65400
AFONSO MOTTA,PDT,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  54310
AFONSO MOTTA,PDT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  37140,53"
AFONSO MOTTA,PDT,RS,EMISSÃO BILHETE AÉREO,"R$  33692,01"
AFONSO MOTTA,PDT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  30494,59"
AFONSO MOTTA,PDT,RS,TELEFONIA,"R$  8415,85"
AFONSO MOTTA,PDT,RS,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  4419,79"
AFONSO MOTTA,PDT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4367,01"
AFONSO MOTTA,PDT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  2701,4"
AFONSO MOTTA,PDT,RS,SERVIÇOS POSTAIS,"R$  1979,52"
AFONSO MOTTA,PDT,RS,Total,"R$  242920,7"
MARIA DO ROSÁRIO,PT,RS,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  55614
MARIA DO ROSÁRIO,PT,RS,EMISSÃO BILHETE AÉREO,"R$  41031,89"
MARIA DO ROSÁRIO,PT,RS,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  36889,76"
MARIA DO ROSÁRIO,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  35472,99"
MARIA DO ROSÁRIO,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  28975,36"
MARIA DO ROSÁRIO,PT,RS,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  19200
MARIA DO ROSÁRIO,PT,RS,TELEFONIA,"R$  8439,96"
MARIA DO ROSÁRIO,PT,RS,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  7000
MARIA DO ROSÁRIO,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  3490,06"
MARIA DO ROSÁRIO,PT,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2884,1"
MARIA DO ROSÁRIO,PT,RS,SERVIÇOS POSTAIS,"R$  2442,3"
MARIA DO ROSÁRIO,PT,RS,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  847,25"
MARIA DO ROSÁRIO,PT,RS,Total,"R$  242287,67"
ALAN RICK,DEM,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  86300
ALAN RICK,DEM,AC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  46000
ALAN RICK,DEM,AC,EMISSÃO BILHETE AÉREO,"R$  38202,45"
ALAN RICK,DEM,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  30213,13"
ALAN RICK,DEM,AC,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  25058,33"
ALAN RICK,DEM,AC,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  10122,1"
ALAN RICK,DEM,AC,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1618,01"
ALAN RICK,DEM,AC,PASSAGENS AÉREAS,"R$  1440,38"
ALAN RICK,DEM,AC,TELEFONIA,"R$  1409,17"
ALAN RICK,DEM,AC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  630,91"
ALAN RICK,DEM,AC,SERVIÇOS POSTAIS,"R$  438,06"
ALAN RICK,DEM,AC,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  63,53"
ALAN RICK,DEM,AC,Total,"R$  241496,07"
HIRAN GONÇALVES,PP,RR,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  83710
HIRAN GONÇALVES,PP,RR,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  60900
HIRAN GONÇALVES,PP,RR,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23895,77"
HIRAN GONÇALVES,PP,RR,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  22755,08"
HIRAN GONÇALVES,PP,RR,EMISSÃO BILHETE AÉREO,R$  20504
HIRAN GONÇALVES,PP,RR,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  16000
HIRAN GONÇALVES,PP,RR,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  10000
HIRAN GONÇALVES,PP,RR,PASSAGENS AÉREAS,"R$  1371,85"
HIRAN GONÇALVES,PP,RR,TELEFONIA,"R$  1274,18"
HIRAN GONÇALVES,PP,RR,SERVIÇOS POSTAIS,"R$  648,58"
HIRAN GONÇALVES,PP,RR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  226,83"
HIRAN GONÇALVES,PP,RR,Total,"R$  241286,29"
FERNANDO MONTEIRO,PP,PE,EMISSÃO BILHETE AÉREO,"R$  73482,47"
FERNANDO MONTEIRO,PP,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  46945,23"
FERNANDO MONTEIRO,PP,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  43200
FERNANDO MONTEIRO,PP,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29510,35"
FERNANDO MONTEIRO,PP,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  22480
FERNANDO MONTEIRO,PP,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  14000
FERNANDO MONTEIRO,PP,PE,TELEFONIA,"R$  5586,38"
FERNANDO MONTEIRO,PP,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  5098,43"
FERNANDO MONTEIRO,PP,PE,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  198,9"
FERNANDO MONTEIRO,PP,PE,SERVIÇOS POSTAIS,"R$  98,24"
FERNANDO MONTEIRO,PP,PE,Total,R$  240600
DAMIÃO FELICIANO,PDT,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  114000
DAMIÃO FELICIANO,PDT,PB,EMISSÃO BILHETE AÉREO,"R$  51433,52"
DAMIÃO FELICIANO,PDT,PB,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  26776,08"
DAMIÃO FELICIANO,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  22609,05"
DAMIÃO FELICIANO,PDT,PB,TELEFONIA,"R$  11420,01"
DAMIÃO FELICIANO,PDT,PB,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  4310
DAMIÃO FELICIANO,PDT,PB,ASSINATURA DE PUBLICAÇÕES,"R$  4216,76"
DAMIÃO FELICIANO,PDT,PB,SERVIÇOS POSTAIS,R$  2698
DAMIÃO FELICIANO,PDT,PB,PASSAGENS AÉREAS,"R$  1568,39"
DAMIÃO FELICIANO,PDT,PB,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,R$  360
DAMIÃO FELICIANO,PDT,PB,Total,"R$  239391,81"
GONZAGA PATRIOTA,PSB,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  117200
GONZAGA PATRIOTA,PSB,PE,SERVIÇOS POSTAIS,"R$  48435,05"
GONZAGA PATRIOTA,PSB,PE,EMISSÃO BILHETE AÉREO,"R$  30160,16"
GONZAGA PATRIOTA,PSB,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29935,88"
GONZAGA PATRIOTA,PSB,PE,TELEFONIA,"R$  6205,78"
GONZAGA PATRIOTA,PSB,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  6177,2"
GONZAGA PATRIOTA,PSB,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  532,84"
GONZAGA PATRIOTA,PSB,PE,PASSAGENS AÉREAS,"R$  464,89"
GONZAGA PATRIOTA,PSB,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  272,2"
GONZAGA PATRIOTA,PSB,PE,Total,R$  239384
JÉSSICA SALES,MDB,AC,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  114500
JÉSSICA SALES,MDB,AC,EMISSÃO BILHETE AÉREO,"R$  51809,02"
JÉSSICA SALES,MDB,AC,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  34400
JÉSSICA SALES,MDB,AC,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  29619,45"
JÉSSICA SALES,MDB,AC,LOCAÇÃO OU FRETAMENTO DE AERONAVES,R$  6500
JÉSSICA SALES,MDB,AC,TELEFONIA,"R$  985,58"
JÉSSICA SALES,MDB,AC,SERVIÇOS POSTAIS,"R$  270,44"
JÉSSICA SALES,MDB,AC,Total,"R$  238084,49"
PAULO TEIXEIRA,PT,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  164430
PAULO TEIXEIRA,PT,SP,PASSAGENS AÉREAS,"R$  22032,97"
PAULO TEIXEIRA,PT,SP,EMISSÃO BILHETE AÉREO,"R$  18853,54"
PAULO TEIXEIRA,PT,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  11585,35"
PAULO TEIXEIRA,PT,SP,TELEFONIA,"R$  7290,6"
PAULO TEIXEIRA,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  5343,13"
PAULO TEIXEIRA,PT,SP,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  3816,32"
PAULO TEIXEIRA,PT,SP,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  1176,52"
PAULO TEIXEIRA,PT,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1046,4"
PAULO TEIXEIRA,PT,SP,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  579
PAULO TEIXEIRA,PT,SP,SERVIÇOS POSTAIS,"R$  507,51"
PAULO TEIXEIRA,PT,SP,"PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS","R$  324,38"
PAULO TEIXEIRA,PT,SP,Total,"R$  236985,72"
CARLOS VERAS,PT,PE,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,R$  66330
CARLOS VERAS,PT,PE,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  46750
CARLOS VERAS,PT,PE,EMISSÃO BILHETE AÉREO,"R$  44901,05"
CARLOS VERAS,PT,PE,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  21883,98"
CARLOS VERAS,PT,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  20935,16"
CARLOS VERAS,PT,PE,PASSAGENS AÉREAS,"R$  14135,81"
CARLOS VERAS,PT,PE,TELEFONIA,"R$  5902,23"
CARLOS VERAS,PT,PE,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  4023,11"
CARLOS VERAS,PT,PE,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  3450
CARLOS VERAS,PT,PE,"PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR",R$  2300
CARLOS VERAS,PT,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  2252,11"
CARLOS VERAS,PT,PE,ASSINATURA DE PUBLICAÇÕES,R$  1799
CARLOS VERAS,PT,PE,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO","R$  1472,64"
CARLOS VERAS,PT,PE,SERVIÇOS POSTAIS,"R$  409,57"
CARLOS VERAS,PT,PE,Total,"R$  236544,66"
FLAVIO NOGUEIRA,PDT,PI,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,R$  72000
FLAVIO NOGUEIRA,PDT,PI,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,"R$  39949,81"
FLAVIO NOGUEIRA,PDT,PI,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",R$  37500
FLAVIO NOGUEIRA,PDT,PI,EMISSÃO BILHETE AÉREO,"R$  27154,9"
FLAVIO NOGUEIRA,PDT,PI,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  23545,67"
FLAVIO NOGUEIRA,PDT,PI,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,"R$  23407,66"
FLAVIO NOGUEIRA,PDT,PI,PASSAGENS AÉREAS,"R$  5050,96"
FLAVIO NOGUEIRA,PDT,PI,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  2824,5"
FLAVIO NOGUEIRA,PDT,PI,TELEFONIA,"R$  1884,44"
FLAVIO NOGUEIRA,PDT,PI,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,"R$  1063,86"
FLAVIO NOGUEIRA,PDT,PI,SERVIÇOS POSTAIS,"R$  253,51"
FLAVIO NOGUEIRA,PDT,PI,ASSINATURA DE PUBLICAÇÕES,"R$  237,8"
FLAVIO NOGUEIRA,PDT,PI,Total,"R$  234873,11"
HILDO ROCHA,MDB,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,"R$  162936,51"
HILDO ROCHA,MDB,MA,EMISSÃO BILHETE AÉREO,"R$  29231,07"
HILDO ROCHA,MDB,MA,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,"R$  25319,41"
HILDO ROCHA,MDB,MA,COMBUSTÍVEIS E LUBRIFICANTES.,"R$  6934,07"
HILDO ROCHA,MDB,MA,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.","R$  3449,64"
HILDO ROCHA,MDB,MA,ASSINATURA DE PUBLICAÇÕES,"R$  2309,77"
HILDO ROCHA,MDB,MA,TELEFONIA,"R$  2189,19"
